"","state_county","fips","state","abbr","start.date","end.date","duration","count.max","sr","r0","r0.Pr","r0.ave3","r0.ave5","r0.est","r0.est.se","r0.est.ave3","r0.est.ave5","r0.u95","r0.u66","r0.l66","r0.l95","r1","r1.Pr","r1.est","r1.est.se","r1.u95","r1.u66","r1.l66","r1.l95","rmax","rmax.est","rmax.u95","rmax.u66","rmax.l66","rmax.l95","rmin","rmin.est","rmin.u95","rmin.u66","rmin.l66","rmin.l95"
"397","KY_Clark",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","LA_St. Bernard",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","ME_Lincoln",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","MD_Baltimore city",24510,"Maryland","MD",2020-03-16,2020-05-05,51,2.39789527279837,0.02,0.0599014469679369,0.00400012588810405,0.0661037289003099,0.063419601234933,0.0278274941221255,0.0284379115814951,0.026530696552194,0.0237617192453958,0.0802436682549469,0.0601004862608967,-0.000865876740599982,-0.0277307964626605,0.00100292435233961,0.000799752094162082,-0.00131301334659262,0.0284379115814951,0.0599900135983398,0.022831403061386,-0.0279363433197911,-0.0662018325291693,0.0599014469679369,0.0278274941221255,0.0802436682549469,0.0601004862608967,-0.000865876740599982,-0.0277307964626605,0.00526946237620375,-0.0138990279499566,0.0352624161545963,0.0145739258950633,-0.0452706548904698,-0.069108146280983
"401","MD_Howard",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","MA_Hampden",25013,"Massachusetts","MA",2020-03-08,2020-05-05,59,3.29583686600433,0.0248834364411577,0.170165224264465,0.00529160019404242,0.165911307425818,0.162382902352286,0.124873374382961,0.0357033148200232,0.118494613095612,0.111603310204773,0.197909422003024,0.154938848735439,0.0862690628563866,0.0439238653979629,-0.030227965993354,0.00123738872151533,-0.0414904250650839,0.0357033148200232,0.0212752103465714,-0.0106047870619661,-0.0739417863034213,-0.110044521548559,0.170165224264465,0.124873374382961,0.197909422003024,0.154938848735439,0.0862690628563866,0.0439238653979629,-0.00990555883077633,-0.050398243715433,0.0243136359460178,-0.0177767562813338,-0.0866739789169015,-0.117464311152225
"403","MA_Plymouth",25023,"Massachusetts","MA",2020-03-13,2020-05-05,54,3.04452243772342,0.02,0.128665322444142,0.00355314681352484,0.135633721875755,0.129562568651514,0.0791100723732179,0.026789597490782,0.0698863951506116,0.0627723073897165,0.134318505036221,0.105928078142015,0.0569257349527891,0.01501671132503,0.00686420189657636,0.000799499068797376,0.00204469285586418,0.026789597490782,0.0545051116162565,0.0284972437259016,-0.0257749240903694,-0.0484166142402302,0.128665322444142,0.0791100723732179,0.134318505036221,0.105928078142015,0.0569257349527891,0.01501671132503,0.0439173859292189,-0.0441797479664233,-0.00209563794783615,-0.0237456759677396,-0.064947222505651,-0.100517194679381
"404","MI_Ottawa",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","MN_Waseca",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","MN_Washington",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","MS_Hinds",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","NH_Hillsborough",33011,"New Hampshire","NH",2020-03-27,2020-05-05,40,2.30258509299405,0.02,-0.00616942539399912,0.00442206608077371,0.0158481879069013,0.0268127796503458,0.0435952649312879,0.029134708376292,0.044633728525538,0.0449681059049646,0.0961049502675367,0.0699029124580968,0.0184420991893654,-0.0320574428802435,0.0830776054043457,0.000799677024996493,0.0778756758326391,0.029134708376292,0.143517919586114,0.104545227229227,0.0498449398926147,0.022519298886031,0.0318399295001945,0.0816269773516405,0.147385332540961,0.111486040618196,0.0480662073040892,0.0126923684058848,-0.00616942539399912,0.0435952649312879,0.0961049502675367,0.0699029124580968,0.0184420991893654,-0.0320574428802435
"409","NY_Erie",36029,"New York","NY",2020-03-08,2020-05-05,59,4.30406509320417,0.02,0.0886244561003556,0.00408891982942273,0.0994796860856999,0.0936537971847967,0.0447524942860189,0.0291535524389251,0.0374857417999806,0.0321761263877597,0.105344752648656,0.0720558314797972,0.0165128735768356,-0.0275337639839339,-0.0261571654313397,0.000799738675195277,-0.0222160038522397,0.0291535524389251,0.0295801219345848,0.00706675243390968,-0.0534224974763771,-0.0852091369255649,0.0886244561003556,0.0447524942860189,0.105344752648656,0.0720558314797972,0.0165128735768356,-0.0275337639839339,-0.0214346792090022,-0.0241043536817498,0.0348873005157123,0.00758659465786772,-0.0610593031237607,-0.0931879181929047
"410","NY_Greene",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","NY_Montgomery",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","NY_Putnam",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","NC_Watauga",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","NC_Wilson",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","OH_Lucas",39095,"Ohio","OH",2020-03-19,2020-05-03,46,3.87120101090789,0.02,0.0230492646109387,0.00463444463758286,0.0421805671662507,0.0444836422979907,0.04066861870969,0.0354944227274164,0.0385271407664332,0.0371298560000062,0.108509245628568,0.0735828947805744,0.00610410276355128,-0.038098334893276,0.0439067685605378,0.000799847714673243,0.0364809827839648,0.0354944227274164,0.103611531841539,0.0728521592772092,-0.000365671698426603,-0.0347233986193498,-0.00757456426099027,0.0416692568618761,0.138926682051533,0.0784149147814205,-0.00557482349719852,-0.0348807966369969,0.0465815878528574,0.0280486823712005,0.0856629067883206,0.0549959610398924,-0.00176849762660688,-0.032666328163701
"416","OH_Medina",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","OK_Cleveland",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","OK_Kay",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","OK_Payne",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","OR_Yamhill",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","PA_Lehigh",42077,"Pennsylvania","PA",2020-03-18,2020-05-05,49,3.52636052461616,0.02,0.0270737446786465,0.00434015614898594,0.0205145022062175,0.0175230798038783,0.0284173658847864,0.0331823553706667,0.0295720663770188,0.0300734508762559,0.0878452707345864,0.0630771366010819,-0.00682952161757815,-0.0495845437785822,0.0624805621179789,0.00079980430356781,0.0621470120363186,0.0331823553706667,0.123736154880468,0.0936551098564447,0.0265951895317316,-0.0179420820744063,0.023688019067162,0.0679336800459445,0.133139319246847,0.10333553656208,0.0300296408707987,-0.0292078074141809,0.0270737446786465,0.0284173658847864,0.0878452707345864,0.0630771366010819,-0.00682952161757815,-0.0495845437785822
"422","PA_Luzerne",42079,"Pennsylvania","PA",2020-03-17,2020-05-05,50,2.63905732961526,0.02,0.079663943611726,0.00405169220011938,0.0675054211863515,0.0550165474520597,0.0325233876541738,0.0265708809355013,0.0287310609693089,0.0230580944587001,0.0885982219138041,0.0556459538616766,0.00656289004640614,-0.0279656099195214,-0.0150322926394325,0.000799816695879546,-0.0170354953844877,0.0265708809355013,0.0504848149101543,0.00336861504981308,-0.0399715065542715,-0.0818582115923063,0.079663943611726,0.0325233876541738,0.0885982219138041,0.0556459538616766,0.00656289004640614,-0.0279656099195214,0.0200054762999756,-0.0328326222273467,0.0260624222015596,-0.00434866731577599,-0.0665033219659119,-0.0993471155115725
"423","SC_Anderson",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","SC_Greenville",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","SC_Horry",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","TX_Denton",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","UT_Utah",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","WA_Lewis",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","WA_Lincoln",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","AK_Fairbanks North Star Borough",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","AR_Cleburne",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","AR_Cleveland",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","AR_Desha",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434","AR_Lincoln",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","CA_Nevada",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","FL_Escambia",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","FL_Lake",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","GA_Forsyth",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","GA_Hall",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","GA_Paulding",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","GA_Troup",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","IL_Peoria",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","IL_Will",17197,"Illinois","IL",2020-03-09,2020-05-05,58,2.83321334405622,0.02,0.122475892858713,0.00406822198137782,0.115989495700368,0.108489659515157,0.0275634899391977,0.0315452948634946,0.0196910337283267,0.012735718715092,0.0864292253309544,0.060024042850254,-0.001703520394203,-0.0464237051010281,0.0279284195322575,0.000799788415999582,0.0149309751611404,0.0315452948634946,0.0797790867596206,0.0387380633036337,-0.0146437482401089,-0.0471085054654737,0.122475892858713,0.0275634899391977,0.0864292253309544,0.060024042850254,-0.001703520394203,-0.0464237051010281,0.0153355468506208,-0.0266967116332383,0.0431875862335398,0.000868899984535619,-0.0569525400868474,-0.0890532974982751
"444","IN_Bartholomew",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","IN_Floyd",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","LA_Ascension",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","ME_Unknown",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","MD_Frederick",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","MD_Talbot",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","MA_Unknown",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","MN_Benton",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","MN_Blue Earth",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","MS_Hancock",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","MS_Monroe",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","MO_Cass",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","NH_Carroll",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","NJ_Hunterdon",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","NJ_Somerset",34035,"New Jersey","NJ",2020-03-08,2020-05-05,59,3.04452243772342,0.02,0.117755311382435,0.00408131766198646,0.122356696677368,0.121284876740971,0.0623632532114265,0.029966394650955,0.0559963500769803,0.0486406070010773,0.118253614562731,0.0890615337834816,0.0345972981437327,-0.00623737945534315,-0.0171887144538693,0.000799776675111681,-0.0176283662847868,0.029966394650955,0.034667259492627,0.0154621769285875,-0.0478052654718797,-0.0779687610522169,0.117755311382435,0.0623632532114265,0.118253614562731,0.0890615337834816,0.0345972981437327,-0.00623737945534315,-0.0288288715983895,-0.043952834439408,0.00372401483755471,-0.0181338073391206,-0.0715848118228876,-0.103119588605386
"459","NY_Allegany",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","NY_Onondaga",36067,"New York","NY",2020-03-23,2020-05-05,44,2.19722457733622,0.02,0.0297660243846867,0.00432346137872565,0.0350730631867326,0.0382505097234221,0.0557646876507399,0.0256984733453214,0.0569860873300392,0.0580404465321802,0.104036542484008,0.078845175166348,0.028860635223667,0.00338672548685292,-0.0212125713239432,0.000799701731975852,-0.0285028564721708,0.0256984733453214,0.0168802234488276,-0.0035499056397728,-0.0539579416429525,-0.0816152168779988,0.0286481017148754,0.0635861086794235,0.111358994373334,0.0855087101467045,0.0394814399225019,0.00791966848714787,-0.0114581132742266,-0.0291400288196308,0.0181229724443591,-0.00324526372210047,-0.0534964770665512,-0.0871644691944742
"461","NY_Ontario",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","NC_Durham",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","OH_Geauga",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","OK_Canadian",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","OR_Benton",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466","SC_Fairfield",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","TN_Sevier",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468","TX_Bowie",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","TX_Matagorda",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","UT_Tooele",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","UT_Wasatch",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","VT_Orange",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","VA_Stafford",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","VA_York",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","WI_Outagamie",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","WI_Wood",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","AL_Madison",NA,"Alabama","AK",2020-01-22,2020-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
